"","Measurement.Time","Value"
"763",2017-11-29,21.06875
"764",2017-11-29,19.66475
"765",2017-11-29,18.498
"766",2017-11-29,18.141
"767",2017-11-29,18.14075
"768",2017-11-29,18.16425
"769",2017-11-30,18.09275
"770",2017-11-30,18.45
"771",2017-11-30,18.61625
"772",2017-11-30,18.97275
"773",2017-11-30,20.067
"774",2017-11-30,19.85325
"775",2017-11-30,19.47225
"776",2017-11-30,19.11525
"777",2017-11-30,19.02
"778",2017-11-30,18.97275
"779",2017-11-30,18.83
"780",2017-11-30,18.711
"781",2017-11-30,18.6635
"782",2017-11-30,18.6635
"783",2017-11-30,18.80625
"784",2017-11-30,18.83
"785",2017-11-30,18.9725
"786",2017-11-30,19.28175
"787",2017-11-30,19.5435
"788",2017-11-30,19.92425
"789",2017-11-30,19.924
"790",2017-11-30,20.186
"791",2017-11-30,20.972
"792",2017-11-30,21.0915
"793",2017-11-30,21.6405
"794",2017-11-30,23.22825
"795",2017-11-30,23.561
"796",2017-11-30,23.125
"797",2017-11-30,22.59675
"798",2017-11-30,22.30975
"799",2017-11-30,22.42925
"800",2017-11-30,22.3815
"801",2017-11-30,22.2145
"802",2017-11-30,21.92775
"803",2017-11-30,21.9525
"804",2017-11-30,21.76175
"805",2017-11-30,21.40325
"806",2017-11-30,21.093
"807",2017-11-30,20.94975
"808",2017-11-30,20.90125
"809",2017-11-30,21.2595
"810",2017-11-30,21.35525
"811",2017-11-30,21.59275
"812",2017-11-30,21.97475
"813",2017-11-30,22.0705
"814",2017-11-30,22.16625
"815",2017-11-30,21.97525
"816",2017-11-30,20.927
"817",2017-12-01,20.0215
"818",2017-12-01,21.16425
"819",2017-12-01,21.6405
"820",2017-12-01,21.68825
"821",2017-12-01,21.56875
"822",2017-12-01,21.40175
"823",2017-12-01,20.639
"824",2017-12-01,20.37675
"825",2017-12-01,19.82925
"826",2017-12-01,19.37725
"827",2017-12-01,19.187
"828",2017-12-01,18.92525
"829",2017-12-01,18.735
"830",2017-12-01,18.6635
"831",2017-12-01,18.59225
"832",2017-12-01,18.6635
"833",2017-12-01,18.8775
"834",2017-12-01,19.139
"835",2017-12-01,19.282
"836",2017-12-01,19.49575
"837",2017-12-01,19.7815
"838",2017-12-01,19.829
"839",2017-12-01,20.32875
"840",2017-12-01,20.90075
"841",2017-12-01,21.11525
"842",2017-12-01,21.21075
"843",2017-12-01,21.11525
"844",2017-12-01,20.02025
