"","Measurement.Time","Value"
"643",2016-11-25,17.664625
"644",2016-11-25,17.450625
"645",2016-11-25,17.308125
"646",2016-11-25,17.189
"647",2016-11-25,17.0105
"648",2016-11-25,16.9035
"649",2016-11-25,16.7725
"650",2016-11-25,16.713
"651",2016-11-25,16.73675
"652",2016-11-25,16.82
"653",2016-11-25,16.891375
"654",2016-11-25,16.951
"655",2016-11-25,17.082
"656",2016-11-25,17.177125
"657",2016-11-25,17.26025
"658",2016-11-25,17.867
"659",2016-11-25,18.330625
"660",2016-11-25,18.7585
"661",2016-11-25,19.15125
"662",2016-11-25,19.436625
"663",2016-11-25,19.650625
"664",2016-11-25,19.829125
"665",2016-11-25,20.091125
"666",2016-11-25,20.365
"667",2016-11-25,20.686625
"668",2016-11-25,20.484875
"669",2016-11-25,20.3065
"670",2016-11-25,20.139625
"671",2016-11-25,19.93675
"672",2016-11-26,19.805875
"673",2016-11-26,19.639
"674",2016-11-26,19.3655
"675",2016-11-26,18.94925
"676",2016-11-26,18.544625
"677",2016-11-26,18.330625
"678",2016-11-26,18.10475
"679",2016-11-26,17.950125
"680",2016-11-26,17.867
"681",2016-11-26,17.795625
"682",2016-11-26,17.712375
"683",2016-11-26,17.665
"684",2016-11-26,17.6175
"685",2016-11-26,17.5815
"686",2016-11-26,17.664875
"687",2016-11-26,17.700625
"688",2016-11-26,17.665
"689",2016-11-26,17.62925
"690",2016-11-26,17.593625
"691",2016-11-26,17.451
"692",2016-11-26,17.37925
"693",2016-11-26,17.308
"694",2016-11-26,17.2485
"695",2016-11-26,17.188875
"696",2016-11-26,17.153375
"697",2016-11-26,17.117375
"698",2016-11-26,17.14125
"699",2016-11-26,17.200875
"700",2016-11-26,17.200875
"701",2016-11-26,17.2365
"702",2016-11-26,17.39125
"703",2016-11-26,17.748125
"704",2016-11-26,17.890625
"705",2016-11-26,17.962
"706",2016-11-26,18.22375
"707",2016-11-26,18.48525
"708",2016-11-26,18.782375
"709",2016-11-26,19.06775
"710",2016-11-26,19.305625
"711",2016-11-26,19.686375
"712",2016-11-26,19.7695
"713",2016-11-26,20.23375
"714",2016-11-26,20.591
"715",2016-11-26,20.7345
"716",2016-11-26,20.56775
"717",2016-11-26,20.4605
"718",2016-11-26,20.663375
"719",2016-11-26,20.746875
"720",2016-11-27,20.627625
"721",2016-11-27,20.412875
"722",2016-11-27,20.22225
"723",2016-11-27,19.88875
"724",2016-11-27,19.508
"725",2016-11-27,19.32925
"726",2016-11-27,19.258
"727",2016-11-27,19.020125
"728",2016-11-27,18.711
"729",2016-11-27,18.508875
"730",2016-11-27,18.437625
"731",2016-11-27,18.37825
"732",2016-11-27,18.283125
"733",2016-11-27,18.247625
"734",2016-11-27,18.2
"735",2016-11-27,18.176125
"736",2016-11-27,18.06925
"737",2016-11-27,18.057125
"738",2016-11-27,18.057125
"739",2016-11-27,18.0215
"740",2016-11-27,17.99775
